Author_id,Isbn
A11888,0380009471
A4254,0156189216
A0975,0743466527
A0926,0440218101
A1298,0440404193
A11889,0874832772
A0182,0061097667
A3841,0440229510
A0976,0671521500
A2962,0671521500
A8257,0671521500
A11890,0671521500
A8257,1551668459
A11891,0934257507
A7811,0380817624
A11892,0345422473
A0140,0394578074
A11893,0060193700
A11894,0618033874
A11895,034530263X
A3322,0440495563
A11896,0945397542
A11897,0945397542
A11898,034543885X
A11899,0740718770
A11900,0740718770
A11901,0740718770
A2511,0385304854
A5580,0385304854
A11902,0767916220
A11903,0786863153
A11904,0786863153
A11905,0141001976
A11906,0874779901
A11907,0836230671
A1160,0836218655
A1160,0836220986
A1160,0836220730
A4369,0345330455
A4369,0345326342
A11359,0688108059
A7754,0688108059
A5674,0688108059
A0846,0689818769
A0847,0689818769
A1093,0679006826
A2901,0811801802
A4087,0451167872
A0725,0671008978
A11908,1569248281
A11909,0684815990
A11910,087754042X
A11911,0877796130
A11912,0877796130
A11913,0877796130
A11914,038078047X
A2119,0671683829
A11915,0671683829
A6625,0345377702
A11916,0345433017
A11917,0525938346
A11918,0060960833
A11919,0809276984
A11920,0930878450
A11921,0930878450
A11922,0930878450
A11923,0767903617
A11924,1563053462
A11925,1563052377
A11926,0517881225
A11927,0060955597
A3724,0696010976
A0035,0696010976
A3725,0696010976
A11928,1556701799
A11929,0912656506
A11930,1859674801
A11931,1579590225
A11932,1579590225
A11933,0316139289
A11934,0316139289
A11935,0688113133
A11936,0761106332
A11937,0762400072
A11938,0762400072
A11939,0762400072
A7623,0762400072
A11926,0894802046
A11925,0894802046
A11940,0894802046
A11941,0684818701
A11942,0684818701
A11943,0684818701
A11923,0028610105
A11944,0028610105
A11945,076110481X
A11946,076110481X
A11926,0894803921
A11925,0894803921
A11947,0785813640
A11947,1563051729
A11948,1563051729
A11949,0024103411
A11950,0024103411
A11951,0898151899
A1160,0836217268
A8523,0836217268
A11952,0896103145
A11953,0882681265
A11954,044652705X
A11955,044652705X
A11956,044652705X
A0800,0786862343
A11957,1561792535
A1478,0684844001
A1477,0684844001
A11958,0316099813
A11959,0060094745
A11960,0803709773
A11961,0803709773
A11962,076790849X
A11963,0452267072
A11964,0913589357
A8729,0894861611
A11965,0684867672
A4902,0060977744
A1100,0060931221
A2931,014050639X
A2930,014050639X
A11966,0870679546
A11967,0618043012
A11968,0618043012
A11969,0618043012
A3262,0590458981
A0741,0679744398
A0766,0140177388
A7734,0439076668
A3804,0590819755
A0417,0553251996
A11970,0935180915
A11971,0786000821
A5551,0671563076
A0095,0441359175
A5551,0671522663
A11359,0385185596
A0717,0395866502
A11972,0849908280
A11973,0824816285
A9217,0399504877
A0581,0060964073
A0581,0060964065
A0581,0060964057
A11974,1573061727
A11975,093049248X
A7650,0689866976
A11976,0689866976
A0710,0743442911
A0999,0060256680
A0999,0060256680
A0999,0060256745
A0999,0060256745
A11977,0425166422
A11978,0312965478
A3962,0380778785
A0412,0374525234
A11979,0804816255
A11980,0804816255
A11981,0679411089
A11982,0871134942
A11865,0374423075
A11865,0374423075
A11983,0374423075
A11984,0312959966
A11985,0060987510
A1971,0140468811
A4193,0786885416
A0141,0395860296
A1259,0802115454
A11986,0802115454
A6424,0451206363
A11987,0140148450
A4673,0020446500
A11988,0736401954
A11989,0380731398
A11990,0435905554
A11991,031242258X
A11992,0740713957
A8474,0609601032
A11993,0760700761
A11994,0786882506
A11995,1880985020
A11996,0871566230
A11997,0871566230
A11998,0807014133
A11999,0868614726
A0581,0060924926
A10964,0394752910
A6166,0679734406
A1192,0679451145
A12000,0385298293
A2903,0684852756
A4892,0671892614
A12001,0525934197
A12002,0440486971
A12003,0440486971
A12004,0440401038
A12005,0763611999
A12006,0763611999
A0983,0763611999
A12007,0515128872
A1939,0671000721
A8806,0671000721
A12008,0316460842
A0246,0439162521
A12009,0809232057
A12010,0590406205
A0261,0590406205
A2237,0590213113
A0441,0590213113
A4770,0688046266
A12011,0688046266
A12012,0446522570
A12013,0151006040
A12014,0060955694
A12015,0763615676
A12016,0152018255
A12017,0152018255
A12018,1564020703
A12018,1564020703
A12019,0375810838
A1079,0688106390
A12020,0688106390
A12020,0688106390
A1470,0761121323
A1469,0761121323
A1471,0761121323
A12021,0023376627
A12022,0062734547
A12023,0060931213
A12024,0517093650
A12025,0307020460
A12026,0307020460
A12027,0440412234
A2736,0064402053
A3448,0425095517
A3449,0425095517
A12028,0451163443
A0766,014017737X
A12029,0449130320
A1815,0671041444
A12030,1573061565
A12031,1573061565
A4831,1566473209
A12032,1566473209
A1754,0440952522
A12033,188712876X
A8101,188712876X
A1852,0590981811
A12034,0553274422
A8826,0064403319
A8826,0064403319
A4595,0380818973
A11290,0440409683
A0426,1573229628
A1800,1888363363
A3917,0525936327
A12035,0890876797
A2769,0201626705
A5907,0671204971
A0073,0440322049
A0276,0140328696
A5010,0140328696
A4928,0156028778
A12036,0916291456
A12037,0375826688
A12038,0743244427
A12039,0743244427
A12040,0910043590
A12041,0910043590
A0556,0451196856
A7438,0395304482
A12042,0590630954
A9008,0899198546
A6989,0899198546
A12043,0201107120
A12044,0201107120
A12045,0812521021
A0010,0446351709
A4581,0140390316
A12046,0140390316
A12047,0786704608
A12048,0684853779
A2926,0889104999
A12049,0889104999
A12050,1555913458
A12051,0316548189
A12052,0385468628
A12053,0385336780
A10540,0399238794
A12054,0374529035
A12055,0385507836
A12056,0385507836
A12057,0385507836
A1036,0060953225
A0276,0553151657
A0276,0553150979
A12058,1578400619
A12059,1578400619
A12060,1578400619
A12061,1578400619
A1133,1578401860
A12059,1578401860
A12062,1578401860
A12063,1578400600
A12064,1578400600
A12065,1578400600
A12066,0385315511
A12067,0877845824
A8546,0813511690
A12068,0385471432
A12069,067973743X
A1988,1574780255
A11157,0679769781
A0739,0525938850
A0276,0880291230
A7263,0440226198
A0276,0140055770
A3216,0394743180
A11126,0449912744
A4134,1551667215
A12070,0064402371
A12071,0064402371
A5302,0671521012
A5149,0671871390
A12072,0399233881
A12072,0399233881
A0602,0307122379
A12073,067187893X
A12074,067187893X
A10134,067187893X
A12075,067943979X
A12076,1559720093
A8085,1573420387
A12077,0394849558
A4412,0375502025
A12078,1566911605
A12079,1566911605
A12080,0451199634
A12081,0451199634
A2515,0441007368
A12082,1573241180
A12083,1573241180
A12082,1573241180
A12084,1573241180
A12085,0743225961
A12086,0743225961
A12087,0312161271
A0687,1890132322
A0332,0805002545
A0965,0452265169
A12088,0452265169
A12089,0962307203
A11865,0374413312
A11983,0374413312
A12090,0449218228
A12091,0449218228
A12092,1885167504
A12093,0711919518
A10540,0399238786
A12094,0307021742
A12095,030701021X
A0595,030701021X
A12096,030701021X
A7312,0307001040
A12097,0307001040
A0596,0307001040
A0596,0307001040
A12098,0307001342
A12099,0307001342
A12100,0307030717
A12101,0307030717
A12102,0307302024
A12103,0307302024
A0783,0717288234
A1416,0717288234
A12104,0689804520
A12105,0689804520
A12106,0439213614
A12107,0439213614
A3783,0439381282
A12108,0439381282
A12109,0439381282
A12110,0816714584
A3405,0590341952
A6901,0590341952
A12111,0448343606
A12112,0448343606
A12113,0590334271
A12114,0394851455
A12115,0590689908
A7550,0590689908
A11359,0590738720
A11361,0590738720
A12116,0590464639
A12117,0590464639
A3535,0590411853
A3536,0590411853
A12118,0590411853
A12119,0590411853
A12120,0394840704
A12121,0307020908
A12122,0307020908
A12123,0307988384
A12124,0307988384
A12125,0307010309
A12126,0307010309
A12127,0307002101
A12128,0307002101
A12129,0307002101
A12125,0307010945
A12130,0307010945
A5137,0307601900
A3275,0307001369
A3275,0307301400
A3275,0307301400
A12131,0307010856
A12132,0307010856
A1720,0152420371
A12133,088138044X
A12134,0141309199
A11178,0141309199
A12135,0141309199
A12136,0425153061
A7338,0446674249
A12137,0440400597
A12138,0440400597
A5051,188521135X
A12139,188521135X
A12140,0865476268
A1161,0140274782
A12141,0156717204
A1585,0307960374
A12142,0307960374
A12143,0307960374
A12114,0394837037
A12144,0380017199
A12145,1573060194
A12146,0618164723
A0179,1400045088
A1113,081120068X
A2635,081120068X
A0669,0380707799
A2966,0061096164
A12147,1558538445
A12148,1558538445
A12149,0879236671
A12149,0879236671
A0562,0312954468
A10779,0965574911
A12150,0394889568
A12151,0064430677
A12152,0064430677
A12153,0689304374
A12154,0964335905
A11482,0060812451
A12155,0738861618
A12156,0312167989
A12157,0824813928
A8899,0679781277
A5926,0865470545
A12158,0345440145
A12159,0026098407
A1325,0060167688
A6082,0689846258
A10996,0060812508
A3628,0066211662
A12160,1401300014
A12161,1561633259
A8160,1561633259
A1698,055328942X
A12162,0425167054
A11836,0140083049
A12163,0767900316
A12164,0767900316
A12165,0684863871
A12166,0836236637
A12167,0316597058
A12168,0316597058
A12169,0316597058
A12170,0312922728
A12171,1551520559
A3448,0425103285
A3449,0425103285
A12172,0553342762
A0244,0553574086
A12173,0553287575
A12174,0970159404
A0018,0757300618
A0019,0757300618
A12175,0757300618
A12176,0757300618
A1800,0445205377
A12177,0446610798
A3275,0307986241
A12178,0446611328
A1470,0761125493
A1469,0761125493
A1479,0761125493
A12179,1931686408
A12180,039923392X
A12181,0967418305
A12182,0967418305
A12183,1566471575
A12184,1566471575
A12185,0816704317
A12186,0816704317
A12187,1556114753
A0250,0449908453
A5095,0553568779
A4470,0061097489
A0895,0440221048
A0504,0345394267
A5095,0385420951
A6376,0836261313
A2284,0449909360
A4609,0892965711
A0052,0679429883
A1570,0762102519
A12188,0385242395
A1753,0671003364
A5095,0380714868
A5095,0380711877
A3374,0345375351
A3032,0812568672
A0918,0446515868
A12189,0446523186
A12190,0553140175
A12191,0786860472
A1891,0671694170
A2574,0399132066
A12192,0070590826
A1752,0312983603
A0568,0553106341
A1725,0399144927
A2045,0399143807
A0052,0345404785
A5095,0425158608
A4471,0380728168
A5096,0515121282
A0537,068480297X
A0574,0399139710
A0255,0375704892
A12193,0671875817
A4790,0553575260
A1875,0553092650
A5095,0385468520
A12194,0892965835
A1018,0553264680
A0255,0451191951
A0171,0451191951
A0052,0679429891
A12195,0061009881
A0132,0316693863
A0250,0449224392
A10738,0553575945
A0588,0451184726
A12196,0440237513
A12197,0375709045
A0577,0345389409
A12198,0066210690
A2823,0743201957
A12199,0425160920
A12200,0451404270
A12201,0425173305
A12202,0451409485
A0718,0399145850
A7897,0151003580
A1857,037571412X
A0894,0446667900
A1590,0805056645
A0942,0786881011
A0555,0380730820
A6689,0821765957
A0131,0446604232
A6216,0060914289
A12203,0345366395
A3600,0805208488
A0042,0517084791
A12204,0312253974
A12205,0312253974
A1940,0517702134
A1098,0312169345
A12206,0684837765
A10427,0807070971
A12207,0020447019
A12208,0060916559
A0588,0525939695
A12209,0312264143
A2536,0446527912
A7338,0679762051
A1736,0553578774
A5097,0380790432
A5289,0553581481
A12210,0553571702
A3369,0061044393
A0349,0446403237
A0349,0446604062
A2029,0399146245
A3964,0679753117
A5104,0671708104
A5104,0671898744
A5104,0671898752
A5104,0671695843
A5104,0671708120
A1731,0449223132
A5206,0373710240
A12211,0373710194
A4306,0373217250
A5362,0373217250
A3461,037371033X
A11573,0373709331
A5220,0373709870
A1820,0373217242
A12212,0373217242
A5126,0373471599
A0911,0425067858
A2502,0671036602
A3068,0671036602
A0978,0553560980
A12213,0756401518
A0911,0425174727
A7489,0740721984
A12214,0061319481
A7066,0446526681
A2659,0312875568
A12215,0886779561
A4790,0345361326
A5312,0312971958
A5312,0312970978
A12216,1582340978
A12217,0789480646
A0380,0553276069
A4383,0451209850
A5312,0312968329
A12218,0740723227
A6192,0740723227
A5307,0836282868
A1758,0140280898
A0493,0060084022
A11299,0380784491
A12219,0790009072
A12220,0140238530
A12221,1878067125
A12222,014025644X
A12216,1582343187
A12223,0553247468
A5312,0312966695
A5307,0836268237
A5935,140004832X
A0949,0812514300
A12224,0061057878
A2693,0515081574
A1098,0553581112
A12225,1567312292
A12226,1567312292
A12227,0380806355
A0132,0446611085
A5307,0740704567
A1098,0553581058
A5312,0515075019
A12228,0345443128
A12229,0872863654
A5312,0425144690
A12230,0908652658
A12230,0908569734
A7489,0740728946
A5849,0393325172
A12231,1892514877
A3474,0140119507
A3474,0140299939
A3474,0140092862
A3474,0140081518
A5634,1841954608
A12232,1841954608
A1261,0909486727
A10011,0684856328
A12233,0312313810
A12234,0824817060
A12235,0375414290
A12236,0340401079
A1731,0394537602
A1395,0806518561
A12237,006051406X
A9340,0375502971
A12238,0670825212
A0141,0618219153
A2099,0892131012
A0220,0679722769
A11299,0380780879
A12239,0786709324
A7687,0060503467
A12240,140004538X
A12241,0618246940
A1349,0618246940
A0878,1570089949
A12242,0932379435
A6682,0066212901
A12243,1558171665
A2693,0380728257
A3302,0141002166
A2142,0792265289
A12244,0156006898
A12245,0156006898
A12246,0156006898
A4162,1570629137
A12247,0312252854
A12248,0312287984
A5312,0312966717
A5312,0312964285
A5312,0312969902
A5312,0312966059
A12249,1563335506
A12249,0684850400
A12250,1575663783
A1162,0316107093
A12251,0395836220
A12252,0743422287
A12253,0380842939
A2692,0061093084
A2692,0061099015
A0588,0451197399
A12254,0889104646
A1850,0889104646
A1850,0889104646
A8194,0152050167
A4094,0151003130
A12255,0312978863
A12256,0525946578
A3426,0312282664
A0491,0380732343
A1352,0670031909
A0488,0380978415
A0557,055356773X
A8194,0790004062
A12257,076271235X
A12258,076271235X
A0965,0679750533
A4347,038000741X
A1006,0553251481
A4347,0345326490
A0145,0451179285
A0205,014003613X
A12259,0002712172
A12260,0140099271
A1098,0553577808
A0949,0812561864
A4206,0790000458
A12261,1565120507
A12262,0060936150
A0186,0399149562
A12263,0312966849
A12264,0751501220
A12265,0684853043
A12266,0688021174
A12267,0688021174
A0630,0718146298
A12268,0946487758
A0140,0446344672
A5312,0425143538
A11779,0743457471
A5312,0515077003
A5312,0515075345
A5312,0312966709
A1746,0802135161
A5312,0312973144
A5312,0515076279
A5312,0515078514
A5312,0515075078
A5312,0515085928
A11299,0380780860
A12269,0060093595
A12270,0449004279
A1007,0684844826
A1553,0061052582
A12271,0802133525
A12272,0880299193
A12273,0743243412
A12274,0316365521
A1214,0684872536
A12275,0743411943
A12276,0789305186
A5312,0515076066
A0380,0553261096
A0190,0812574745
A0488,0380816547
A12277,0316137251
A12278,0151003378
A12279,0060002433
A3948,0887300405
A0557,0312042779
A6171,0451182979
A1482,0142000892
A4790,0553575295
A12280,0679729771
A12281,0066212545
A12282,0312119313
A2606,0345430948
A4790,0553575287
A10851,0394735307
A12283,0394735307
A12284,0060394366
A12285,1565123352
A7684,0375505172
A11977,0312282060
A12286,0971263906
A12262,0684831376
A12287,0385495420
A2693,0451186346
A12280,0394747232
A12288,0966086503
A2692,0061092002
A1627,0451206002
A0380,0553234978
A0488,0684810972
A0488,0312951469
A12289,0898866065
A2688,0140043519
A1493,0140043519
A0663,0451165624
A12290,1850514496
A12291,0312969880
A12292,1892327988
A12293,0066214440
A0488,0671881884
A12294,0312273126
A4790,0553575279
A12295,0966941411
A12296,0394741919
A6400,0394741919
A9956,055358281X
A12262,0066211239
A1053,0441363946
A12297,0671042297
A0488,0380978407
A4790,0553109243
A0154,0618012710
A7434,0618012710
A3426,0312282621
A3579,0374129851
A12298,1569471568
A7299,0060958111
A7926,0312966679
A7926,0312963238
A1051,0375709118
A12299,1558746927
A1394,0679441239
A0226,0345438817
A0111,0312198493
A2711,0553261940
A2711,0553261568
A2711,0553258125
A2711,055325295X
A2711,0553251309
A2711,0553247166
A12300,055325944X
A1215,0671682849
A4419,067164257X
A1215,0671656570
A4230,0671640453
A3771,0440202558
A3771,0440202515
A1337,0060090383
A0566,0425135020
A0567,0425135020
A0558,0871138190
A12301,006103004X
A12302,006103004X
A12303,006103004X
A0132,0446600458
A0766,055327824X
A0286,0553211765
A0724,0451403754
A0557,0553107240
A12223,0517574985
A12304,0836221443
A12305,0836221443
A12306,0312861230
A0372,0399142401
A12307,0684872706
A12308,0684872706
A12309,0310231876
A12310,0310231876
A1282,0684871262
A1282,0451188489
A12311,0970816308
A3771,0312063571
A0827,0070064512
A6014,0385499825
A12312,0722536305
A12313,0836270320
A12314,0836270320
A12315,1560438487
A12316,1560438487
A0188,1565075315
A12317,0385315724
A12318,0761517049
A2616,0739400614
A0018,1558746625
A0019,1558746625
A0018,1558744592
A0019,1558744592
A12319,1558744592
A12320,1558744592
A6456,0670032379
A11550,0425186326
A9400,0446610674
A0066,0440224594
A12321,0553066684
A12322,0739417991
A0556,0670878847
A12323,0688160344
A0724,0060193751
A4618,0446516953
A12324,0375412336
A1265,0553288105
A1265,0586025944
A1265,0586062009
A0311,055326981X
A12325,0946626820
A12326,0946626820
A12327,0375755365
A12328,0375755365
A12230,1869414365
A5907,0684818442
A12329,0890876517
A0233,0380766558
A5074,0310217601
A12330,0803289065
A12331,0803289065
A12332,0803289065
A12333,0805401725
A12334,0708942008
A12335,0310243882
A5349,0764220330
A1096,0380812061
A2144,0890876789
A12336,0836246047
A2806,0805210288
A12337,0062512234
A0605,0803298188
A12338,0803298188
A12339,0803298188
A0633,082177462X
A1103,0140149902
A12340,0385334060
A12341,039914983X
A12342,0743230191
A0720,0679767185
A0641,0060925582
A12343,037570177X
A4210,0380714647
A12344,0380714647
A12345,0765305569
A2901,0811831620
A0609,0886776430
A8385,0886776430
A5410,0553564935
A12346,0743422937
A0327,0345338715
A0328,0345338715
A12347,0435909592
A1329,0385413017
A0327,0345403959
A0328,0345403959
A5410,0553285246
A12348,0394178637
A2823,0380718839
A12349,9974560004
A2453,0679740074
A12350,0786648287
A12351,0786648287
A1615,0679727124
A12352,015640057X
A2722,0140309594
A2724,0140309594
A0504,0451205235
A12353,0804120021
A12354,0449909433
A4932,0802137954
A0630,0684822652
A12355,038547640X
A12356,1580291023
A12357,1580291023
A12358,1580291023
A12359,0316896586
A12360,015600514X
A12361,0441005608
A12362,0345371631
A5410,0380789833
A0436,0689860064
A1747,0937295353
A1747,1562475355
A10890,1562475355
A1747,0937295418
A1747,1562470078
A0400,0451524381
A12363,0451524381
A11802,0805066128
A12364,068817163X
A0482,0553569155
A12365,0316735116
A12366,0060520825
A12367,0671517325
A3976,0316785644
A12368,0899193846
A5295,0425169871
A6564,081296697X
A3785,081296697X
A6625,067974245X
A12369,0375506128
A12370,1573061425
A12371,0879052651
A2797,0879052651
A12372,0688177026
A12373,1558612203
A12374,1558612203
A1007,0684872730
A12375,0393316580
A12376,0449911438
A0370,0804117683
A1160,0836217012
A12377,0140447954
A12378,0140447954
A0539,0446600660
A0846,0399236260
A2910,1573220485
A12379,0375757430
A12380,0880707232
A0415,0385491034
A12381,0380727943
A3624,0374527075
A12382,0801855578
A12383,0374134669
A6503,0679772936
A3242,0312194404
A12384,0064431290
A12384,0064431290
A12385,0684808943
A7480,0380814110
A12386,1580172466
A0132,0446677388
A10417,0679762108
A12387,0312315600
A12388,0811214206
A12389,0811214206
A1017,0553072455
A12390,0060914440
A0157,0385498055
A12391,0399518231
A12392,0399518231
A12393,0679749519
A12394,0761513116
A0013,0679731946
A2156,0679745327
A12395,7119020412
A12396,0130866172
A12397,0130866172
A12398,0130866172
A12399,0929701364
A12400,067975444X
A12401,0671028502
A2747,0671047426
A12402,0385313152
A12403,0451202112
A12404,0451202112
A12405,059527059X
A12406,0345390016
A2654,0449221431
A0220,0140186832
A12407,0140186832
A12407,0140186832
A5504,0060929855
A2591,0380792478
A1599,0670839809
A1214,0679426612
A12408,0471349976
A12409,0679769420
A5046,044990542X
A2022,0152022341
A0563,0816752087
A0564,0816752087
A12410,0001714600
A2531,0395906954
A12411,0689831803
A12412,0689831803
A7320,0880016620
A0669,0758201885
A12413,0873492862
A12414,0873492862
A12415,0688167241
A12416,1580083986
A4246,1864503157
A3945,0688167802
A12417,0688067700
A12418,0446528595
A12419,0140275010
A12420,185585662X
A12421,185585662X
A6415,0140109595
A1060,0520206738
A0552,0880015942
A2156,0394741188
A0406,1566198798
A0223,0060002093
A12422,0807083178
A4202,0679722181
A12423,1896891063
A3048,038089887X
A2541,034540453X
A12381,1562827960
A11177,1567313736
A12424,031202259X
A12425,0762723742
A12426,0684833840
A2687,0805056084
A1308,0374153248
A12427,0786863951
A12428,185828869X
A12429,185828869X
A12430,0684857022
A1375,0440403790
A12431,0517220121
A4783,0805067922
A12432,0449907562
A0332,0878575103
A12433,1877988243
A12434,1877988243
A0084,0785799524
A2901,0877017883
A2961,0446604100
A0255,0440222028
A4931,0316199648
A12435,1556522460
A12436,0525485082
A12437,0525485082
A12438,0525485082
A0018,1558748865
A0019,1558748865
A12439,1558748865
A12440,1558748865
A1229,1573223425
A2533,0679753761
A7480,0060081961
A12441,0486200701
A0482,0553096060
A12442,0813525764
A4021,0380730200
A12443,0451403800
A12444,0312290888
A0332,0679404864
A12445,0062507583
A2654,0449210502
A7320,0316816884
A12446,0931122562
A1458,0312187688
A1459,0312187688
A12447,0399519785
A6525,0060958294
A12448,0684827107
A3443,0609803875
A8527,1882413768
A2453,0871133741
A12449,0871133741
A3627,0805068015
A0139,0671793578
A6707,0375750525
A11023,0802133991
A8899,060960516X
A12450,0316197475
A12317,0140122060
A4019,1555835821
A0996,0140133488
A12451,0930773284
A1215,0671729470
A12452,0590865420
A9813,0771021828
A0279,0156814161
A12453,0912310782
A10631,0912310782
A3772,0452276756
A1093,0676904955
A12454,0676904955
A12455,0676904955
A12456,0028606736
A12457,0028606736
A12458,0970038704
A12459,0970038704
A12460,0970038704
A12461,0970038704
A6748,0140248927
A12462,0767900340
A1999,0345385764
A2396,0060976993
A8621,0679740775
A12463,052594642X
A12464,0140147292
A12465,0553255282
A6926,0688168248
A12466,0684830922
A12467,0714530603
A7155,0714530603
A1268,0151489262
A1269,0151489262
A1705,015670160X
A12468,0385133448
A1325,0345318145
A12469,0440127068
A2286,0312198647
A2511,0804113629
A12470,0963608894
A12471,0963608894
A12472,0963608894
A8280,0590428837
A0223,0060932384
A2591,038071843X
A1160,0836218515
A3250,0395744415
A0578,0385484275
A12473,0684848295
A12474,0684848295
A0372,0373243790
A11332,0395528151
A12475,1559240059
A5038,0345346491
A4036,0385319401
A12476,0060096772
A0209,1569470553
A12477,0671892673
A1160,0836211499
A2149,0330294008
A12478,0961655321
A12479,0961655321
A0054,0679759263
A12480,0393900401
A12481,0393900401
A8144,0688177905
A1510,0140064834
A12482,0345336712
A5696,0345440129
A0643,067975556X
A12483,0679783571
A1166,0553380672
A12484,1885061781
A0728,0679727256
A0728,0679727272
A12485,031228425X
A12486,0962054364
A12487,0962054364
A0993,0670031542
A0332,0399145672
A12488,1864501936
A12489,1864501936
A2994,0060976772
A12490,0140280456
A9332,0385499345
A4036,0385334931
A12491,0688163769
A12492,1860469345
A4847,0679742409
A12493,0912365307
A12494,0295962194
A12495,0295962194
A4689,0345419081
A1195,0671663143
A12496,015600464X
A12497,156833186X
A1615,0375704248
A6433,0452282543
A12498,0836221818
A0464,0679432477
A0671,0736900640
A1214,034539044X
A2511,0804109796
A0548,0060168609
A1161,0140131604
A0054,0679735461
A6866,0940242737
A12499,1588370011
A0332,0517595753
A1271,0609602330
A2780,0679462988
A11095,0517595532
A12500,044020867X
A12501,0964303558
A0418,068480123X
A5679,0679734589
A2142,0679422587
A3563,0767902025
A0284,0156006197
A0255,0375724842
A12502,0385720408
A12503,0385720408
A12247,0312143834
A5089,0452279070
A12504,0553582801
A0063,0425137473
A0255,0425137473
A0647,0425137473
A12505,0425137473
A7069,0451407261
A0367,0060198133
A12506,0030640075
A1214,0345310799
A5555,0446391719
A12507,038077514X
A4555,006092411X
A0226,0449912787
A1060,037550155X
A2335,0670892742
A12508,0449216241
A0462,0316313076
A12509,0345384237
A4485,0156007819
A12510,1550171631
A12511,1550171631
A5613,0393311031
A12512,0684849135
A0223,0060928417
A1504,0140097112
A12513,0156006340
A12514,0140119795
A3995,1573220280
A12515,0880014857
A3772,0452281202
A0370,0671885332
A12516,1571430148
A12517,1571430148
A12518,1571430148
A12519,1571430148
A1308,0140040188
A12520,0330305336
A12521,0843133805
A2806,0671644076
A1604,0553110438
A0353,034536676X
A0164,0812217268
A12522,0451525116
A12523,0451525116
A12524,0451525116
A5907,0671640488
A2596,0140284621
A2596,0140030395
A12525,0394716310
A12526,0843733756
A0684,0449209105
A1986,0679743839
A12527,1404306781
A7223,0140011722
A12528,0140011722
A0370,0449908747
A12529,0915230151
A7350,0618127046
A12530,156305115X
A0943,0060972122
A2658,0671754629
A1308,0394741714
A2341,0452261848
A0084,0449910571
A5907,0671242954
A1060,0449214370
A1006,0553148923
A5363,0393048144
A2469,0140046860
A12531,0671254308
A4810,0679456945
A5079,0375400656
A11210,0312252803
A2036,078688908X
A12532,0452268427
A12533,0452268427
A12534,0060970782
A4810,0671881604
A11808,0375501959
A7853,0811202208
A7007,0446677922
A12535,1568360266
A12536,0767900057
A12537,0767900057
A0576,0312192037
A12538,0316299235
A12539,1842152130
A4188,1567180892
A5390,0877286868
A5390,0877283478
A1282,0743437802
A12540,0771099940
A12541,0771099940
A0553,0743410599
A12542,0316890642
A0942,0440224012
A5480,0786012676
A12543,075153286X
A11048,0349114021
A12544,0552997803
A12545,0566074184
A4123,0566074184
A0171,0140250409
A12546,034082607X
A1305,0753804549
A12547,0722176082
A12548,0006372570
A0371,0330293796
A12549,034060977X
A12194,0751511935
A12550,0962500631
A12551,0962500631
A12552,0951980424
A0141,0140071814
A1291,055299619X
A12553,1857021037
A12554,014302812X
A12555,014302812X
A12556,014302812X
A12557,0345460391
A1187,0553566067
A12558,0694016446
A0240,0345433327
A12559,038550943X
A12560,0671519867
A12561,0375811729
A11203,0375811729
A4100,0786015772
A0942,0786880112
A12562,0688174590
A12563,0525947302
A5963,0525947132
A12564,0743229061
A12565,0316102121
A12566,0312192428
A1938,0440220440
A1938,0440222702
A1938,0440222680
A1938,0440220459
A12567,0753700891
A11047,0060509406
A12568,1578566363
A0139,0743448677
A12569,0060560754
A10748,0451211200
A12570,0849939372
A12571,1892065444
A12572,0330487949
A0112,031225234X
A12573,1583143203
A0868,0060595620
A0644,0312209517
A0111,0312284683
A6533,0060595833
A4347,0345278666
A3495,0380800373
A1341,0373440081
A10292,0385319347
A12574,0743229584
A0139,0451160436
A4428,0743454510
A0438,037541388X
A0372,0515126772
A11298,0060086386
A1235,0767903854
A12575,0446521507
A12576,0446521507
A12577,0451407482
A12578,0060393149
A12579,1899712186
A0462,0316317713
A12580,1902852427
A0140,0345367081
A1729,042513749X
A1195,0671042696
A5675,0671042696
A3275,0394882695
A2237,0590456601
A2237,0590425013
A2237,0590424971
A2237,0590437208
A2237,0590435124
A5599,0590401386
A2237,0590438999
A7408,0140548130
A12581,0060093412
A12582,0590880144
A12583,068984042X
A12584,068984042X
A12585,0689841930
A12586,0689841930
A5666,0380491710
A2237,0590442996
A5817,0750012706
A11051,0396077897
A2237,0590420070
A0967,0590433466
A12587,0743423569
A5694,1889186414
A12588,1889186414
A12589,0451211189
A12590,0451206355
A12591,0312850514
A12592,0312269374
A4183,0425129551
A12593,0060565519
A0583,1400060923
A12594,0843951710
A12595,0399151273
A1988,0316570826
A5706,0843951575
A9306,0743412761
A12596,0060199105
A12597,0451205758
A12598,0385334370
A12599,0972915710
A5694,0972915710
A0336,0312983832
A5707,1557736154
A0566,039915180X
A12600,0061032212
A12597,0451211197
A3450,081296814X
A12601,1401300189
A12602,1840680059
A5694,1892950138
A5704,1892950138
A5707,1887368698
A5694,1887368698
A12603,0312286449
A12604,0345445724
A12605,0843953276
A5262,084395177X
A4407,0553298186
A3361,0553298917
A0941,0970998716
A0062,055310666X
A0546,0385335520
A0546,0385335490
A8351,0758205511
A11182,0758205511
A1833,0758205511
A0062,0553801430
A12600,0066212995
A6443,1402201478
A5707,0425145662
A12606,0312289510
A4287,0786014555
A12045,0843952199
A12607,0843953292
