Author_id,Name
A13543,Shao Baoqing
A13544,Jean-marie Gustave Le Clézio
A13545,Breton
A13546,Giorgio Colli
A13547,Mazzino Montinar
A13548,Jean-philippe Toussaint
A13549,Toshihiko Izutsu
A13550,Jacques Bouveresse
A13551,Reeves Hubert
A13552,Pierre Levy
A13553,Bruno Latour
A13554,Delmas-marty Mireill
A13555,Jean-pierre Olié
A13556,J.-d. Nasio
A13557,Sherry Turkle
A13558,Anne Ancelin Schützenberger
A13559,Georges Perros
A13560,Marc Sautet
A13561,Lys Flowerday
A13562,Denis Diderot
A13563,Louis Calaferte
A13564,Marie Darrieussecq
A13565,Jacques Aubert
A13566,Ludmila
A13567,Franck Dan
A13568,Lydie Salvayre
A13569,Michel Granger
A13570,Sophie Rochefor
A13571,Marie De Hennezel
A13572,Alfred Jarry
A13573,Françoise Rey
A13574,Lovecraft
A13575,Charles Juliet
A13576,Michel Quint
A13577,Clement
A13578,François-rené De Chateaubriand
A13579,Pirsig
A13580,Annie François
A13581,Alfred Döblin
A13582,Pierre Mac Orlan
A13583,Renée Villoteau (traduit De L'Anglai
A13584,Anne Colin Du Terrail
A13585,Michel Onfray
A13586,Lodge
A13587,Shan Sa
A13588,Maurice Rambaud
A13589,Leïla Sebbar
A13590,Alice Ferney
A13591,T Chevalier
A13592,Pierre Péju
A13593,Marie Nimier
A13594,Alain Duchesne
A13595,Thierry Leguay
A13596,Bahiyyih Nakhjavani
A13597,Bober R
A13598,Christine Le Boeuf
A13599,Raymond Jean
A13600,Jean-pierre Gérault
A13601,Alain Pierrot
A13602,Dominique Bona
A13603,Luc Lang
A13604,Larry Collins
A13605,Maxence Fermine
A13606,Pascal Bonafoux
A13607,Pancol
A13608,Olivier Rolin
A13609,Hubert Mingarelli
A13610,Tonino Bénacquista
A13611,François Cheng
A13612,Danièle Valin
A13613,P. Peju
A13614,Michael-anne Johns
A13615,Donna
A13616,Donna Unangst Unangst
A13617,Bob Feldgus (design)
A13618,Michael S. Teitelbaum
A13619,Gerald Leinwand
A13620,Ruth F. Boorstin
A13621,Arthur Waldhorn
A13622,Elaine Bergstrom
A13623,Denny Sargent
A13624,Carin Rafferty
A13625,Dina R. Jewell
A13626,Edythe Draper
A13627,Ben Carson M.d.
A13628,Sellers
A13629,Beverly Byrne
A13630,Winifred Elze
A13631,Phil Hale
A13632,Carol Ellis
A13633,S.e. Hinton
A13634,T. S. Rue
A13635,Mary Lou Podlasiak
A13636,Monica Strauss
A13637,Richard Roeper
A13638,Friedrich Kur
A13639,Traugott König
A13640,John Von Neumann
A13641,Dietrich Dörner
A13642,Carl Seelig
A13643,Fritz Se
A13644,John Lloyd
A13645,Sven Böttcher
A13646,Carl Weissner
A13647,Heinrich Mann
A13648,Ian Stewart
A13649,Jack Cohen
A13650,Herbert G. Wells
A13651,Brian W. Aldiss
A13652,Alexander Solschenizyn
A13653,Anna Peturnig
A13654,Ernst Walter
A13655,Pierre S. De Laplace
A13656,R. Von Mises
A13657,Walter M. Miller
A13658,Carl Amery
A13659,Jürgen Saupe
A13660,Rüdiger Schmidt
A13661,Hans Mayer
A13662,Charles Platt
A13663,Bertrand Russell
A13664,Eberhard Bubser
A13665,Claire Malignon
A13666,Wilhelm Weischedel
A13667,Karl Jaspers
A13668,Konstantin Rösch
A13669,J. Kapistram Bott
A13670,Herbert Geisen
A13671,Jean Amery
A13672,David Wells
A13673,Richard Curtis
A13674,Rowan Atkinson
A13675,Victor Serebriakoff
A13676,Michael Walter
A13677,Paul Watzlawick
A13678,Frederick Bodmer
A13679,Hanswilhelm Haefs
A13680,Richard Feynman
A13681,Edward M. Reingold
A13682,Nachum Dershowitz
A13683,Duncan Steel
A13684,Thomas S. Kuhn
A13685,Kurt Simon
A13686,Hermann Vetter
A13687,Jesse Sheidlower
A13688,Friedrich Von Oppeln-bronikows
A13689,Friedrich Griese
A13690,Gert Postel
A13691,Christoph Neumann
A13692,The Fluid Research Group
A13693,Ulr
A13694,Karl Leopold Von Lichtenfels
A13695,Charles Darwin
A13696,Rudolf Zorn
A13697,Voy Sobon
A13698,Robert Rau
A13699,David Hilbert
A13700,Konfuzius
A13701,R Moritz
A13702,Michael Koseler
A13703,Arkadi Strugatzki
A13704,Boris Strugatzki
A13705,Aljonna Möckel
A13706,Erika Pietraß
A13707,Hermann Buchner
A13708,Barbara Heidkamp
A13709,Hanna Rottensteiner
A13710,Hubert Schumann
A13711,Charlotte Eckert
A13712,Jutta Janke
A13713,Klaus S
A13714,Caesar Rymarowicz
A13715,Irmtraud Zimmermann-göllheim
A13716,Edda Werfel
A13717,Rüdiger Nehberg
A13718,Mechthild Horn
A13719,David Hume
A13720,Norman Kemp Smith
A13721,Jens Kulenkampff
A13722,Gero Von Randow
A13723,Carl Friedrich Von Weizsäcker
A13724,Günter. Jäckel
A13725,Wolf Schneider
A13726,Luis Murschetz
A13727,Christoph Drösser
A13728,Daniel Jonah Goldhagen
A13729,Klaus Kochmann
A13730,Sunset Publishing Staff
A13731,Howard-yana Shapiro Ph.d.
A13732,John Harrisson
A13733,Paul Ferrini
A13734,Nk Lawn
A13735,Garden
A13736,Mimi Dietrich
A13737,Janet Sobesky
A13738,Creative Publishing International
A13739,Hearst Corp Hous
A13740,Arnold Reinhold
A13741,Margaret Levine You
A13742,Philip Harnden
A13743,Patricia Lanza
A13744,Dominic O'Brien
A13745,Dominic O'Brian
A13746,Craig Lagory
A13747,Jacqueline Winspear
A13748,Pamela Duncan
A13749,Dalai Lama Xiv
A13750,Marcia Keegan
A13751,Michele Cassou
A13752,Master Jae Woong Kim
A13753,His Holiness The Dalai Lama
A13754,Cathy Barash
A13755,Robert Baer
A13756,Dorothea Hall
A13757,Ron Caralissen
A13758,Ron Carolissen
A13759,Eleanor Burns
A13760,Jeanne Argent
A13761,Carole Thomerson
A13762,Carolyn Bucha
A13763,Chris Rankin
A13764,Cheryl Smith
A13765,Cheri Huber
A13766,June Shiver
A13767,Gershon Winkler
A13768,Lakme Batya Elior
A13769,Palmer-pletsch Associates
A13770,Pati Palmer
A13771,Ann Price
A13772,Robert Harold Schuller
A13773,Candace Ord Manroe
A13774,Ortho Books
A13775,Janette Hall
A13776,Carol Henderson
A13777,Karin Sha
A13778,Victoria Magazine
A13779,Jeanine Larmoth
A13780,Tricycle Magazine
A13781,Walpola Rahula
A13782,Esther De Waal
A13783,Sarah Duchess Of York
A13784,Weight Watchers
A13785,Marla Cilley
A13786,Linda Cobb
A13787,Geshe Michael Roach
A13788,William Bridges
A13789,Teri Dunn
A13790,Joel C. Rosenberg
A13791,Dee-ann Leblanc
A13792,Michael Smith
A13793,David Flanagan
A13794,Sriram Srinivasan
A13795,Richard Petersen
A13796,William Stallings
A13797,Donald L. Pipkin
A13798,Robyn Miller
A13799,Kay Kenyon
A13800,Cheryl Richardson
A13801,Mund Fuller
A13802,Patenaud
A13803,Rosemarie Lennon
A13804,L. Warren Douglas
A13805,Eli
A13806,Melissa Mathison
A13807,William M. Carney
A13808,James W. Clarke
A13809,Jack Geasland
A13810,Anna Louise Golden
A13811,Jovial Bob Stine
A13812,Mel Brooks
A13813,Thomas Meehan
A13814,Ronny Gr
A13815,Robh Ruppel
A13816,Kam Majd
A13817,M M Kaye
A13818,George O. Barr
A13819,Gregory Bean
A13820,George Bernau
A13821,Dona Vaughn
A13822,Janet Scott Batchler
A13823,Lee Batchler
A13824,Bob
A13825,L. Butcher
A13826,Ken Englade
A13827,Edward Humes
A13828,Janet Parker Beck
A13829,Jean Thesman
A13830,N. Maccullough Weir
A13831,Michael Kaplan
A13832,Richard Owen
A13833,Pyotyr Kurtinski
A13834,Elana Lore
A13835,Alfred Hitchcock
A13836,Eluki Bes Shahar
A13837,Roger Cruz
A13838,Judith Katzir
A13839,Barbara Linner
A13840,Carolyn G. Heilbrun
A13841,Harry Rowohlt
A13842,Maria Benedickt
A13843,Neil Grant
A13844,Lynn Flewelling
A13845,Gary Ruddell
A13846,Steve Kowit
A13847,R. Ewart Oakeshott
A13848,Joseph Gies
A13849,Frances Gies
A13850,Christopher
A13851,Payne
A13852,Ronald Dobson
A13853,James F. Mccloy
A13854,Ray
A13855,Jr. Miller
A13856,Ray Miller
A13857,Ann Van Wagner Childs
A13858,Allan Cox
A13859,Faye D. Resnick
A13860,Mike Walker
A13861,Pamela Wallace
A13862,Elise Title
A13863,Diane Pershing
A13864,Sally Kemp
A13865,Sebastien Japrisot
A13866,Alan Sheridan
A13867,G. B. (1948- ) Trudeau
A13868,F.m. Houston
A13869,Kieran Crowley
A13870,Alma E. Guinness
A13871,Stephen L. Burns
A13872,Julian F. Thompson
A13873,Phyllis Halldorson
A13874,Peggy Webb
A13875,Heather
A13876,Steve Null
A13877,Lyn Stone
A13878,Robert Newton Peck
A13879,G. H. Stine
A13880,Sara Bliss
A13881,Sheryl Paul
A13882,Marg Stark
A13883,Margaret Anne Doody
A13884,Sturgeon
A13885,J. C. Suares
A13886,Jean-claude Suares
A13887,Denham Sutcliffe
A13888,Denise Fields
A13889,Alan Fields
A13890,Georgina Gentry
A13891,Susan
A13892,Karen Van Der Zee
A13893,Margaret Mahy
A13894,Jack Dann
A13895,Tom Topor
A13896,Valerie Alderson
A13897,Virginia Farmer
A13898,Patricia Harwin
A13899,Carole Howey
A13900,Deveraux
A13901,Jo Goodman
A13902,Patti O'Shea
A13903,Stephen B. Oates
A13904,John William Ward
A13905,Kimberly Wagner
A13906,Danielle Trent
A13907,Sarah Temple
A13908,Jan Freed
A13909,Hal Lindsey
A13910,Rosanne Kohake
A13911,Kimberley Comeaux
A13912,Lois Greiman
A13913,Eloisa James
A13914,Paul Levine
A13915,Loretta Chase
A13916,Kay Arthur
A13917,Steven P. Shelov
A13918,Robert E. Hannemann
A13919,Lisa Altalida
A13920,Darlene Marie Wilkinson
A13921,Darlene Wilkinson
A13922,Lauryn Silverhardt
A13923,Jason Fruchter
A13924,Zachary Alan Fox
A13925,William P. Wood
A13926,Joan Overfield
A13927,Sybil Leek
A13928,Dan Peterson
A13929,Jack Weatherford
A13930,Lydia Van Andel
A13931,Ineke Van Sijl
A13932,Cherouke Ronkes Age
A13933,Anne Civardi
A13934,James Riordan
A13935,Sted Mays
A13936,Joanna Hines
A13937,Yvonne Baudry
A13938,R D Blackmore
A13939,Prue Theobalds
A13940,Nick Yapp
A13941,Michel Syrett
A13942,Lyn Andrews
A13943,Jamila Gavin
A13944,Paul Langfield
A13945,Angela Wilkes
A13946,Professor Nicholas Abercrombie
A13947,Bryan
A13948,Jimmy Mulville
A13949,Harry Thompson
A13950,Colin Swash
A13951,Asne Seierstad
A13952,Graeme Garden
A13953,Ken Livingstone
A13954,Peter Ustinov
A13955,John Woodforde
A13956,Illustrated By Trevor Aldous
A13957,V. Thomas
A13958,Nigel Foster
A13959,Charles Hemming
A13960,Beverley Piper
A13961,Pamela Zoline
A13962,C.e. Crimmins
A13963,Malcolm Rose
A13964,Alfred W. Munzert
A13965,P. Craig Russell
A13966,John Mccrae
A13967,Eric Powe
A13968,Kieron Dwyer
A13969,St
A13970,Robert Ruark
A13971,Phil Jackson
A13972,Brendan O'Carroll
A13973,Bash Dibra
A13974,Mary Ann Crenshaw
A13975,Kathleen De Marco
A13976,Sharon Mitchell
A13977,Martha Moody
A13978,Tony Chiu
A13979,David August
A13980,Mary J. Fulton
A13981,Gyo Fujikawa
A13982,Robert Ferrigno
A13983,Don J. Snyder
A13984,Andrew H. Malcolm
A13985,C. E. Poverman
A13986,C. E. Pouerman
A13987,Katherine Tarbox
A13988,David B. Feinberg
A13989,Vissell
A13990,Gary Lundberg
A13991,Joy Lundberg
A13992,Janet Farrington Graham
A13993,Sarah Willis
A13994,Michael Macdonald
A13995,Judal
A13996,Ryo Mizuno
A13997,Setsuko Yoneyama
A13998,Masato Natsumoto
A13999,Fred Kaplan
A14000,Pete Nelson
A14001,Hunter Scott
A14002,William B. Breuer
A14003,Lewis
A14004,Clark
A14005,Elliott Coues
A14006,Myung Jin Lee
A14007,Myung-jin Lee
A14008,Reiji Saiga
A14009,Sora Inoue
A14010,Reiji Saiga Tokyo
A14011,Nobuyuki Anzai
A14012,Gainax
A14013,Ueda Hajime
A14014,Stephanie Sheh
A14015,E. Gary Gygax
A14016,David Sheff
A14017,Koushun Takami
A14018,Patricia Waddell
A14019,Peter Cashorali
A14020,G Godwin
A14021,Micah Perks
A14022,Bernd Heinrich
A14023,Nicholas Dawidoff
A14024,Liz Rosenberg
A14025,Lynn Pan
A14026,Jayne Anne Phillips
A14027,Paul J. Mcauley
A14028,Emily Eden
A14029,Peter Downey
A14030,Nik Scott
A14031,Dani Shapiro
A14032,Lee Havis
A14033,Dave Wolverton
A14034,Lynne Alpern
A14035,Esther Blumenfeld
A14036,Roxie Kelley
A14037,Shelly Reeves Smith
A14038,Paulette Livers Lam
A14039,Cindy Walker
A14040,Iorwerth Eiddon Stephen Edwards
A14041,Cindy Champnella
A14042,Maurine Watkins
A14043,Thomas H. Pauly
A14044,Shirley Climo
A14045,Rosalind Wiseman
A14046,Donald Crawford
A14047,Rosemary Crawford
A14048,James Luceno
A14049,W. T. Benda
A14050,D.d.
A14051,Joseph Murph
A14052,Susan Power
A14053,Karen Essex
A14054,Kate Mccafferty
A14055,Bill Chalker
A14056,Elizabeth Lawrence
A14057,Harry Lawrence
A14058,Frankie Schelly
A14059,Judy Carter
A14060,Shirley Verel
A14061,Mary Dugger
A14062,James Baker Hall
A14063,Anthony O'Neill
A14064,Michele Slatalla
A14065,Harold W. Blodgett
A14066,E. Sculley Bradley
A14067,Benjamin Franklin
A14068,Richard A. Wright
A14069,Guy Cardwell
A14070,Merle Good
A14071,Bryce Marshall
A14072,Paul Williams
A14073,Adam Smith
A14074,Detection Club
A14075,Randy Salem
A14076,Ann Bannon
A14077,Sam Sifton
A14078,Wayland Drew (adapter)
A14079,Bob Dolman
A14080,Lisa Rogak
A14081,Michael Scott Rohan
A14082,Julie Anne Peters
A14083,C S Lewis
A14084,The Message International
A14085,Mark Doty
A14086,John Berryman
A14087,Charles Thornbury
A14088,James Whitehead
A14089,Matthew J. Costello
A14090,Susan Wright
A14091,Stephen J. Sansweet
A14092,Jack
A14093,Hansen
A14094,Mark Victor Canfield
A14095,Linda Hamalian
A14096,Leo Hamalian
A14097,Laura Lederer
A14098,Aaron Naparstek
A14099,Mark Crispin Miller
A14100,Adams
A14101,Margarethe Cammermeyer
A14102,Yevgeny Yevtushenko
A14103,Tierney Mcclellan
A14104,Rich Miller
A14105,Cynthia Manson
A14106,Kathleen Halligan
A14107,Kathryn H. Kidd
A14108,Clare Curzon
A14109,Melissa Crandall
A14110,Ralph Schoenstein
A14111,W.r. Thompson
A14112,Joyce Hansen
A14113,Nancy Kress
A14114,Algis Budrys
A14115,Michael B. Friedland
A14116,John Fuhrman
A14117,Karin Wuertz-schaefer
A14118,Stephanie Bennett
A14119,Follett College Stores
A14120,Stephen Arterburn
A14121,Vonette Bright
A14122,Justin Kaplan
A14123,Jack Fuller
A14124,Pamela Thomas-graham
A14125,Clifford Irving
A14126,Ian Hamilton
A14127,Paul C. Bragg
A14128,Robert L. Herbert
A14129,Trent Stephens
A14130,Rock Brynner
A14131,Sheldon Kopp
A14132,James Greene
A14133,Louise Gordon
A14134,Margit Malmstrom
A14135,Bruno Lucchesi
A14136,William Bayer
A14137,William C. Klatte
A14138,Curtis Cate
A14139,Auguste Charpentier
A14140,Peter Hillsman Taylor
A14141,A. Jay Abrams
A14142,Margaret Ann Abrams
A14143,Andre Franquin
A14144,Greg
A14145,Jidéhem
A14146,Kim Thompson
A14147,Dr. Chris Andrews
A14148,A. B. Guthrie Jr.
A14149,Michener James
A14150,Malcolm Forbes
A14151,Elizabeth P. Hoffman
A14152,With James Southwood Saunders
A14153,Lee Silber
A14154,Terrence E. Poppa
A14155,Karen Novak
A14156,John A. Curry
A14157,Keith Lumsden
A14158,George Papashvily
A14159,Philip Macdonald
A14160,Carol Fenner
A14161,Floyd Conner
A14162,George Plimpton
A14163,James A. Freeman
A14164,Keven Brown
A14165,Ron Ellison
A14166,T. Miller
A14167,Laura Vaccaro Seeger
A14168,Jill Mcgown
A14169,Cyrus Cassells
A14170,Ghillie Basan
A14171,Cecile Pineda
A14172,Greg Rucka
A14173,Vivian F. Carlin
A14174,Gertrude Harris
A14175,Heidi Palmer
A14176,Howard M. Fast
A14177,Mary J Latsis/m Henissart
A14178,Alfred J. Kahn
A14179,Roberta Gellis
A14180,Myra Street
A14181,Tom Tiede
A14182,Carol Ann Duffy
A14183,Trisha Rafferty
A14184,Ben Schott
A14185,Nancy Holyoke
A14186,Scott Nash
A14187,Dk
A14188,Penn Jillette
A14189,Teller
A14190,Donald J. Trump
A14191,Tony Schwartz
A14192,David Schwartz
A14193,Fred Wostbrock
A14194,Steve Ryan
A14195,David Cohen
A14196,Doris Grumbach
A14197,Douglas Bush
A14198,Bruce Ducker
A14199,Fran Dorf
A14200,Molly Gilford
A14201,Juan Felipe Herrera
A14202,Hsu Hui-chih
A14203,Chang Sheng-tai
A14204,Remee
A14205,Sheila Sancha
A14206,Charles S. Dane
A14207,William Finnegan
A14208,Kimberlee K. Kovach
A14209,Jerome A Barron
A14210,Steve Propes
A14211,Shelby Hearon
A14212,Lorraine Bodger
A14213,Holly Hughes
A14214,Francis Kalnay
A14215,Julian De Miskey
A14216,Mary Jane Frances Cavolina
A14217,Maureen Anne Teresa Kel
A14218,Karen Kingston
A14219,Henry Beard
A14220,Roy Mckie
A14221,Margaret Magdelen
A14222,Carol Travilla
A14223,Helen Hull
A14224,Monica Hoose
A14225,Caroline Naifeh
A14226,Elaine S. Pelletier
A14227,Hugh Miall
A14228,Daniella Carmi
A14229,Moacyr Scliar
A14230,Marlene Sanders
A14231,Marcia Rock
A14232,Janet Bukovinsky Teacher
A14233,Boyd Newman
A14234,Gary Evans
A14235,Danny Biederman
A14236,Kathryn Sullivan
A14237,Barbara Brondolo
A14238,Elinor Burkett
A14239,Pd
A14240,Laurie A. Kanyer
A14241,Cheri Fuller
A14242,Tim Brookes
A14243,Glynne Wickham
A14244,Ken Hutcherson
A14245,Michael A. Thomas
A14246,Martin John Yate
A14247,Martin Yate
A14248,E. Patricia Birsner
A14249,Aaron Roy Even
A14250,Carl Deuker
A14251,Andrew Crumey
A14252,Robert Cohen
A14253,Mo Smith
A14254,Brian Hodge
A14255,John R. Maxim
A14256,Robert Houston
A14257,Sylvia Smith
A14258,Marc Lovell
A14259,Gwen Shamblin
A14260,R. Montanari
A14261,C. C. Medina
A14262,Kamala Markandaya
A14263,Eva Wong
A14264,Axel Madsen
A14265,Quinton Hosford Dixie
A14266,Darryl Pinckney
A14267,Dave Dravecky
A14268,Jan Dravecky
A14269,Steve Halliday
A14270,Thomas K
A14271,Susan G. Berg
A14272,Editors Of Prevention Health Books
A14273,Edward P. Sarafino
A14274,James Fleming
A14275,Matthew Head
A14276,Yoshikawa
A14277,J. G Jeffreys
A14278,Xenophon
A14279,W.h.d. Rouse
A14280,Cedric Read
A14281,Jacky Ross
A14282,John R. Dunleavy
A14283,Donniel S.
A14284,Liz Evans
A14285,Gregory Stock
A14286,Neal Gabler
A14287,Annette Kuhn
A14288,Susannah Radstone
A14289,Art Buchwald
A14290,Lou Mobley
A14291,Franz Lidz
A14292,Sheila Gordon
A14293,Aldo Leopold
A14294,Tom Coffey
A14295,Charles J.
A14296,Iii Adams
A14297,Vic Braden
A14298,Robert Wool
A14299,C. Whitefeather Daniels
A14300,Patricia Geary
A14301,Michael Downing
A14302,Frederick G. Dillen
A14303,Julie Myerson
A14304,Howard Frank Mosher
A14305,Carol Matas
A14306,Tom Drury
A14307,Lynn Joseph
A14308,Barbara Dimmick
A14309,Karen Bender
A14310,A.g. Mojtabai
A14311,Yasunari Kawabata
A14312,Leah Hager Cohen
A14313,Bernice Carton
A14314,Stobie Piel
A14315,Alice Myers
A14316,Sarah Wight
A14317,Tony Kushner
A14318,H.t. Lowe-porter
A14319,Alisa Craig
A14320,Tepilit Ole Saitoti
A14321,Carol Beckwith
A14322,John Feltwell
A14323,Philip Lerman
A14324,Stephen-paul Martin
A14325,Michael R. Bloomberg
A14326,Matthew Winkler
A14327,Anne Frank House
A14328,John Mclaren
A14329,Lois Lowenstein
A14330,Jean Paul Trembl
A14331,Mary Ellen Haight
A14332,Gordon Thomas
A14333,Andy Stack
A14334,Eileen Elias Freeman
A14335,J.c. Pollock
A14336,Michael Arlen
A14337,William Kinsolving
A14338,Michael Innes
A14339,Richard Rodriguez
A14340,Michele R. Mcphee
A14341,Jane Kenyon
A14342,Jonathan Morris
A14343,Leonard Tourney
A14344,Bill Sanderson
A14345,David S. Walls
A14346,Melba Pattillo Beals
A14347,Barrie Levy
A14348,Ingo Walter
A14349,Roy Smith
A14350,Philip Evans
A14351,Thomas S. Wurster
A14352,Julius Lester
A14353,Larry With Kingsbury
A14354,Bear
A14355,Stirling
A14356,Hesper Anderson
A14357,Claire Daniels
A14358,Piri Thomas
A14359,Claude Brown
A14360,Frank G. Slaughter
A14361,T. J. English
A14362,Zane Grey
A14363,Sidney D. Kirkpatrick
A14364,K.k. Beck
A14365,Eric V Lustbader
A14366,Richard Herley
A14367,Leslie Fiedler
A14368,Edward Albee
A14369,Marc Olden
A14370,Cynthia Ozick
A14371,Francoise Sagan
A14372,Iselin C. Hermann
A14373,G. Forester
A14374,Benita Eisler
A14375,Boze Hadleigh
A14376,John Dalmas
A14377,Paul Davids
A14378,Hollace Davids
A14379,Fredrik Pohl
A14380,Cathal Poirteir
A14381,Jaime Manrique
A14382,Russell Simmons
A14383,Burton B. Turkus
A14384,Sid Feder
A14385,Lech Walesa
A14386,Linda Francis
A14387,Shawn Stewart Ruff
A14388,Jamie O'Neill
A14389,George Beard
A14390,Harold Hutchins
A14391,Shirley Felts
A14392,Richard Alleman
A14393,Douglas Sadownick
A14394,Marion Gorman
A14395,Perla Meyers
A14396,Kathy Hoshijo
A14397,Jack Mcdowell
A14398,Kim Mclarin
A14399,Stephen Larsen
A14400,Peter Landesman
A14401,Keith Ridgway
A14402,Randall Kenan
A14403,Michael Schmidt
A14404,George Fields
A14405,Dick Bruna
A14406,Nora Levin
A14407,E. E. Cummings
A14408,D.c. Fontana
A14409,Gene Roddenberry
A14410,Brad Ferguson
A14411,Nathan Archer
A14412,Sandy Schofield
A14413,Kristine Kathryn
A14414,Ira S. Behr
A14415,Robert H. Wolfe
A14416,Ronald D.
A14417,Walter Irwin
A14418,G. B. Love
A14419,Jerri Taylor
A14420,Rene E'Ch
A14421,John Gregory Betancourt
A14422,Robert E Vardeman
A14423,Carolyn Clowes
A14424,David Dvorkin
A14425,Daniel Dvorkin
A14426,Michael Piller
A14427,Rick Berman
A14428,Margeret Wander Bonanno
A14429,Stanislaw Fernandes
A14430,Della Van Hise
A14431,Robert Greenberger
A14432,Joseph Glass
A14433,Dana Kramer-rolls
A14434,Elizabeth Bright
A14435,Chuck Scarborough
A14436,Hongzhi Li
A14437,Catherine Crier
A14438,Patty Duke
A14439,Gloria Hochman
A14440,Angela Bowie
A14441,Christopher Rowley
A14442,Jim Lusby
A14443,Donna Cohen
A14444,Frank Browning
A14445,Katherine Ashenburg
A14446,Penelope Evans
A14447,Millard Meiss
A14448,John Bemelmans Marciano
A14449,Michael Hammer
A14450,Phd. Riaz Khadem
A14451,Phd. Robert Lorber
A14452,Paul Millman
A14453,Lee Coit
A14454,Bill Gates
A14455,Fran Drescher
A14456,Paul Rudnick
A14457,Ann Hodgman
A14458,Mary Cable
A14459,Donna Marie Williams
A14460,Russell A. Brown
A14461,Louis Untermeyer
A14462,Angela Mackail Thirkell
A14463,Jean Anouilh
A14464,Charles A. Eastman
A14465,E. L. Blumenschein
A14466,Hal Borland
A14467,Jill Krementz
A14468,Joseph M. Stowell
A14469,Michael Sadleir
A14470,Frederick Page
A14471,Ed
A14472,Lindsy Van Gelder
A14473,Pamela Robin Brandt
A14474,Machi Tawara
A14475,Juliet Winters Carpenter
A14476,Margery Morgan
A14477,Marian Wright Edelman
A14478,Gordon Dickson
A14479,Entrepreneur Magazine
A14480,Don Tapscott
A14481,Alex Lowy
A14482,David Ticoll
A14483,Bo Links
A14484,Fred Shoemaker
A14485,Pete Shoemaker
A14486,Leslie Nielson
A14487,Larry Sessions
A14488,Piero Ventura
A14489,Gian Paolo Ceserani
A14490,Michele Maks
A14491,Ideals Publications Inc
A14492,Steve Lovi
A14493,Stephanie St. Pierre
A14494,George Ulrich
A14495,Lissa Rovetch
A14496,Philip Friedman
A14497,Florence: Turner
A14498,Shireen Dodson
A14499,Editions Berlitz S.a
A14500,Harry Kondoleon
A14501,Bradford Telford
A14502,Cecilia Tan
A14503,Jerry L. Patterson
A14504,Marlin S. Potash
A14505,Johann Wyss
A14506,Consuelo Saah Baehr
A14507,Ellen Sue Stern
A14508,David K Reynolds
A14509,Lucinda Lidell
A14510,Kiew Kit Wong
A14511,Ruthie Bolton
A14512,Josephine Humphreys
A14513,"Alf Wight Writing As ""james Herriott"""
A14514,Lesley Holme
A14515,Kim Bartlett
A14516,James Willwerth
A14517,Walter Nugent
A14518,Katherine Applegate
A14519,Diane Wakoski
A14520,Sunset
A14521,Sunset Magazine
A14522,Susan Warton
A14523,Robert Andrews
A14524,Harold Augenbraum
A14525,Margarite Fernandez Olmos
A14526,Richard O. Boyer
A14527,Herbert M. Morais
A14528,Tomas Eloy Martinez
A14529,Celia Stendler Lavatelli
A14530,S.m.h. Collin
A14531,Nicols Fox
A14532,George Tyler Miller
A14533,Judith L. Raiskin
A14534,Laurence Sterne
A14535,Howard Anderson
A14536,Will Blythe
A14537,Scott Elledge
A14538,John-manuel Andriote
A14539,Andrew E. Falk
A14540,B. Henry Perez
A14541,Kevin Keasey
A14542,Robert Hudson
A14543,Kevin Littler
A14544,Ethel Spencer
A14545,Terry Devane
A14546,Mike Godwin
A14547,Christopher Darden
A14548,Dick Lochte
A14549,D.r. Schanker
A14550,Georgia Bockoven
A14551,Libby Gelman-waxner
A14552,Blanche Wiesen Cook
A14553,Frederick R. Karl
A14554,Time Life Ed
A14555,Andy Andrews
A14556,Charles Borkhuis
A14557,Suzanne Havala
A14558,Suzanne Havala Hobbs
A14559,Ralph Goldman
A14560,Bo Niles
A14561,Veronica Mcniff
A14562,Stuart Gilbert
A14563,Jez Butterworth
A14564,Tom Butterworth
A14565,Michael Jecks
A14566,David Thurlo
A14567,Robin Paige
A14568,Jason Theodosakis
A14569,Barry Fox
A14570,Brenda D. Adderly
A14571,M.s.
A14572,Alan Hooker
A14573,Stephen Singular
A14574,Gay Wilson Allen
A14575,Richard Dominick
A14576,Jerry Springer
A14577,Judy Tenuta
A14578,Colin Mcenroe
A14579,Denis Johnson
A14580,Bill Dworkin
A14581,Carole Wilbourn
A14582,Gerald Astor
A14583,Leigh Montville
A14584,Donald Mccaig
A14585,William Jefferson Clinton
A14586,Kate Braverman
A14587,Neil Bartlett
A14588,Martin H. Padovani
A14589,Alan Lelchuk
A14590,Jeremy Hawthorn
A14591,Darcy Frey
A14592,Darian North
A14593,Paul Negri
A14594,Dorian Dunas
A14595,Tracey E. Dils
A14596,Mimi Van Olsen
A14597,Vince Mckewin
A14598,Robert Rodat
A14599,Doris Kearns Goodwin
A14600,Dirk Wierenga
A14601,Kurt Chandler
A14602,Dr. Christopher Green
A14603,Arthur Ashe
A14604,Arnold Rampersad
A14605,Christine Kump-tibbits
A14606,Victor Caccamise
A14607,Douglas Bo
A14608,Diann Thornley
A14609,Alfred Lord Tennyson
A14610,George Barker
A14611,Anabel Donald
A14612,April Frost
A14613,Adcock
A14614,Stefanie Matteson
A14615,Lia Matera
A14616,Elizabeth Atwood Taylor
A14617,Rotraut Susanne Berner
A14618,Marcel Montecino
A14619,John Pierard
